Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	QF03	20180705	1,2018-07-05 01:00:41,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_010633.avi,3229.560,25.0,Worker 2 (25),nectarforaging,,STATE,493.701,496.421,2.720,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,506.932,519.959,13.027,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Worker 4 (76),nectarforaging,,STATE,530.215,603.921,73.706,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,541.458,579.441,37.983,,
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,STATE,596.775,624.548,27.773,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,605.863,709.664,103.801,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Worker 4 (76),nectarforaging,,STATE,649.171,684.426,35.255,"either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video","either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video"
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,STATE,654.750,669.799,15.049,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Worker 1 (11),nectarforaging,,STATE,655.527,701.656,46.129,,
for	QF03	20180705	20,2018-07-05 20:00:30,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_202026.avi,3265.360,25.0,Worker 4 (76),nectarforaging,,STATE,673.892,817.408,143.516,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,799.918,822.013,22.095,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Worker 1 (11),nectarforaging,,STATE,813.201,909.107,95.906,"can see her drink some nectar in nest ~1min before foraging, and then regurgitate into pot when she returns!",
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,pollenforaging,,STATE,864.718,887.567,22.849,,
for	QF03	20180705	20,2018-07-05 20:00:30,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_202026.avi,3265.360,25.0,Worker 4 (76),nectarforaging,,STATE,887.774,1039.491,151.717,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,pollenforaging,,STATE,896.442,899.167,2.725,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,STATE,938.275,1383.741,445.466,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Worker 1 (11),nectarforaging,,STATE,957.274,1073.586,116.312,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,993.928,1236.549,242.621,,
for	QF03	20180705	20,2018-07-05 20:00:30,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_202026.avi,3265.360,25.0,Worker 4 (76),nectarforaging,,STATE,1145.270,1289.635,144.365,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Worker 1 (11),pollenforaging,,STATE,1194.903,1236.731,41.828,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,1262.950,1355.625,92.675,,
for	QF03	20180704	23,2018-07-04 23:00:38,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_230624.avi,3278.360,25.0,Worker 1 (11),nectarforaging,,STATE,1279.554,1398.804,119.250,,
for	QF03	20180705	20,2018-07-05 20:00:30,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_202026.avi,3265.360,25.0,Worker 4 (76),nectarforaging,,STATE,1370.905,1546.706,175.801,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,pollenforaging,,STATE,1400.917,1459.966,59.049,,
for	QF03	20180629	9,2018-06-29 09:00:45,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_093543.avi,2915.960,25.0,Worker 1 (11),nectarforaging,,STATE,1432.915,1564.992,132.077,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,1475.017,1512.268,37.251,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,STATE,1506.966,1859.286,352.320,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,No focal subject,nectarforaging,,STATE,1526.741,1537.016,10.275,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,pollenforaging,,STATE,1539.014,1572.565,33.551,,
for	QF03	20180629	9,2018-06-29 09:00:45,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_093543.avi,2915.960,25.0,Worker 1 (11),nectarforaging,,STATE,1579.397,1617.268,37.871,,
for	QF03	20180705	20,2018-07-05 20:00:30,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_202026.avi,3265.360,25.0,Worker 4 (76),nectarforaging,,STATE,1592.786,1717.745,124.959,,
for	QF03	20180629	9,2018-06-29 09:00:45,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_093543.avi,2915.960,25.0,Worker 1 (11),other,,STATE,1599.518,1600.868,1.350,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,pollenforaging,,STATE,1660.041,1704.366,44.325,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,No focal subject,nectarforaging,,STATE,1669.586,1793.286,123.700,,
for	QF03	20180705	20,2018-07-05 20:00:30,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_202026.avi,3265.360,25.0,Worker 4 (76),nectarforaging,,STATE,1737.793,1749.721,11.928,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,No focal subject,nectarforaging,,STATE,1804.886,1815.640,10.754,,
for	QF03	20180705	20,2018-07-05 20:00:30,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_202026.avi,3265.360,25.0,Worker 4 (76),nectarforaging,,STATE,1807.998,1952.175,144.177,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,1896.711,2021.936,125.225,,
for	QF03	20180630	18,2018-06-30 18:00:46,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180630_184225.avi,3292.480,25.0,Worker 4 (76),nectarforaging,,STATE,1910.160,2020.963,110.803,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,STATE,1926.621,2133.336,206.715,,
for	QF03	20180630	18,2018-06-30 18:00:46,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180630_184225.avi,3292.480,25.0,Worker 4 (76),nectarforaging,,STATE,2083.488,2218.440,134.952,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,STATE,2151.786,2175.985,24.199,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,STATE,2219.776,2220.426,0.650,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,No focal subject,nectarforaging,,STATE,2223.726,2295.451,71.725,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,STATE,2242.276,2246.601,4.325,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,2275.613,2276.658,1.045,,
for	QF03	20180630	18,2018-06-30 18:00:46,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180630_184225.avi,3292.480,25.0,Worker 4 (76),nectarforaging,,STATE,2282.801,2414.901,132.100,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,STATE,2284.076,2421.081,137.005,,
for	QF03	20180704	10,2018-07-04 10:00:43,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,STATE,2311.010,2456.690,145.680,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,No focal subject,nectarforaging,,STATE,2327.891,2344.691,16.800,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,No focal subject,nectarforaging,,STATE,2365.082,2399.356,34.274,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Worker 6 (84),nectarforaging,,STATE,2390.981,2543.534,152.553,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,No focal subject,nectarforaging,,STATE,2404.081,2516.888,112.807,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Worker 5 (77),nectarforaging,,STATE,2579.249,2759.694,180.445,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,STATE,2626.192,2923.757,297.565,,
for	QF03	20180629	9,2018-06-29 09:00:45,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_093543.avi,2915.960,25.0,Worker 1 (11),nectarforaging,,STATE,2761.189,2841.488,80.299,,
for	QF03	20180630	18,2018-06-30 18:00:46,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180630_184225.avi,3292.480,25.0,Worker 4 (76),nectarforaging,,STATE,3053.787,3158.839,105.052,,
for	QF03	20180630	18,2018-06-30 18:00:46,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180630_184225.avi,3292.480,25.0,Worker 4 (76),nectarforaging,,STATE,3199.097,3291.635,92.538,,
